specie,major_axis,minor_axis,area,perimeter,roundness,aspect_ratio,rgb_mean,rgb_variance,rgb_skewness,rgb_kurtosis,rgb_entropy
basmati,49.379085540771484,212.65480041503906,7842.0,475.2792180776596,0.4362536285505575,0.2322030137311651,81.0185939667129,11536.958695526539,0.6454250365778098,-1.5540153038964308,9.096636736014359
basmati,55.01897048950195,202.43426513671875,8505.5,467.5706287622452,0.48889463124673704,0.2717868462255814,80.92057854422525,10393.064255799482,0.5485446922727536,-1.6556168154716049,9.171753639709978
basmati,46.99672317504883,213.6313018798828,7674.5,470.77669179439545,0.4351410436021289,0.2199898739627276,78.59020808896999,11145.24520756346,0.6720373728152262,-1.5231796962168231,9.07893179573693
basmati,52.858238220214844,201.0974884033203,7833.0,453.96550953388214,0.47763074472657024,0.2628488234234063,79.01623029940632,11273.664111070182,0.672272126418684,-1.5189280344306175,9.094481594807476
basmati,50.22664260864258,188.48326110839844,7167.5,426.977702498436,0.49404575676312346,0.26647800082234774,80.83551948664716,11598.522913132509,0.663167143407347,-1.519197147458732,9.007294468668457
basmati,49.234344482421875,177.3528594970703,6496.0,404.3574266433716,0.49925799955344313,0.27760671365569484,68.67025842388823,9916.006328478552,0.8509287371771918,-1.2462131102753373,8.942819563203537
basmati,46.61665725708008,210.62046813964844,7205.5,440.57568204402924,0.466479907293384,0.22133013789605516,79.77174468876389,11372.783472010688,0.6661972698713275,-1.5293054228161356,9.018580348734895
basmati,48.32721710205078,191.60096740722656,6754.5,430.9777021408081,0.45697607954617353,0.2522284608268008,74.03406671398155,10469.43910442233,0.7448667169811006,-1.404770789789266,8.963254290545732
basmati,46.69944381713867,227.78274536132812,7952.0,489.3868633508682,0.4172358534460417,0.2050174772591317,86.85573297332526,11576.77249273704,0.5086219635820057,-1.7076280011715266,9.104651721311827
basmati,50.585853576660156,195.30596923828125,7262.5,437.7228696346283,0.47631859250040215,0.25900823090022074,76.07228125409944,11273.95843802033,0.7559854433374554,-1.397101365179793,9.025804247275243
basmati,47.71733856201172,181.52752685546875,6449.0,405.8721442222595,0.4919531539294709,0.26286557960988477,68.38901436444124,10176.66861542567,0.8960218231786712,-1.1510457956481355,8.933731447763188
basmati,48.08356857299805,205.02337646484375,7289.5,446.40916073322296,0.4596649695558547,0.23452724953655782,78.6615737920045,10830.93889601875,0.6430291764913192,-1.5480855738512476,9.020391214498112
basmati,49.379085540771484,212.65480041503906,7842.0,475.2792180776596,0.4362536285505575,0.2322030137311651,81.0185939667129,11536.958695526539,0.6454250365778098,-1.5540153038964308,9.096636736014359
basmati,41.74727249145508,194.96217346191406,6366.5,435.1787129640579,0.42245000596800186,0.21413011431989612,73.92471334471823,10812.15188254164,0.7751958952006492,-1.3756441299255353,8.909590211631663
basmati,44.0428466796875,197.48660278320312,6742.0,443.3279901742935,0.4310705049397262,0.22301688346949217,68.89690631808278,10176.132291082728,0.8708817547981702,-1.2131106075761444,8.977016932201117
basmati,50.60810852050781,210.17481994628906,8149.0,466.81832218170166,0.46991401200273913,0.2407905406244235,84.21923375496598,10786.616030811561,0.5030843197357342,-1.7036216063268077,9.130025570510117
basmati,41.06218338012695,196.46871948242188,5931.5,415.8893893957138,0.43094189601771515,0.20900112490324854,71.61215348628876,10900.290375360504,0.8621297164651992,-1.2236211294525878,8.848378275758026
basmati,48.00941848754883,217.2485809326172,7564.0,445.5289993286133,0.47886095736005485,0.22098841005750758,80.20930754386752,11332.507642131466,0.6544440628237298,-1.537047587959737,9.062901135929998
basmati,42.92257308959961,244.60035705566406,7369.0,479.4701234102249,0.40280543248265654,0.17548041877891313,72.02308900301345,10154.061094163333,0.7751297644012742,-1.3608315809227025,9.059678197010205
basmati,49.08343505859375,212.40713500976562,7914.5,463.2619730234146,0.4634256230227989,0.23108185634318307,75.92363696533465,10657.65024546364,0.7077807868382072,-1.4613097290980426,9.116285605146036
basmati,46.73360061645508,197.63973999023438,6989.0,426.73506247997284,0.4822899905373775,0.2364585210381487,70.8954165389835,10225.133701795368,0.8101475393103807,-1.3082116301208921,9.002005705848582
basmati,46.179405212402344,225.125,7798.0,482.58282256126404,0.42077446495614934,0.2051278410323258,77.30333259766056,10186.713374459892,0.6299908102129196,-1.5579686443320029,9.10235807512394
basmati,47.57034683227539,203.0487518310547,7292.0,464.0142800807953,0.42559236827084745,0.23428041986614115,72.70314104758644,10424.696580342654,0.7790102367503684,-1.3608844815583427,9.045365396155871
basmati,49.22386932373047,195.2482147216797,7370.0,448.53405117988586,0.46034826882983143,0.25210919031396817,73.8193181328391,10501.018946666649,0.7546268536027595,-1.389052431418874,9.051141834984696
basmati,47.0495719909668,221.7030792236328,7763.0,477.7300091981888,0.42743925519050685,0.212218847639494,76.06272355646398,10419.462638741326,0.6783617717995598,-1.5118118479145923,9.103888996418739
basmati,48.98154830932617,224.61656188964844,7833.0,467.47012400627136,0.45043307177004405,0.21806739403922606,81.99426670751456,11649.432896360397,0.6352910615360483,-1.5670982204229098,9.09756424970998
basmati,44.154632568359375,227.7877197265625,7469.5,472.43354642391205,0.42055222888645216,0.19384114570075514,84.84719823450394,11631.512585222456,0.5541253989567319,-1.669310597658277,9.043001390541765
basmati,51.9769287109375,221.40145874023438,8788.5,505.8893897533417,0.4315324702799271,0.2347632622056069,82.74886705434129,11344.256162241596,0.5906119258365975,-1.6107922056959023,9.21012941461409
basmati,50.98573684692383,166.45582580566406,6541.5,385.14422142505646,0.554166715182718,0.30630190682811725,70.99155653450808,10564.593173935498,0.8415850275193589,-1.2667941969832743,8.937174496715599
basmati,47.95564651489258,204.89120483398438,7132.5,428.74220395088196,0.4875949198255237,0.23405419746420658,74.15768052516411,10954.551635757894,0.789959544390829,-1.3409344532300236,9.015937253104935
basmati,42.11330795288086,192.41159057617188,5755.5,409.8061295747757,0.43066147384368797,0.21887095172787446,63.532782157277445,9337.337273724705,0.9668299273008534,-1.0133569665280382,8.83389515616987
basmati,41.21976089477539,230.34214782714844,7146.0,477.41124761104584,0.3939921625123764,0.17895014561428507,78.16316776007497,10864.816394089008,0.6712744591585416,-1.510921533644201,9.01697502455094
basmati,49.783599853515625,237.6897430419922,8654.5,502.5168067216873,0.4306759928418142,0.20944782562502268,81.88530509574814,11157.069082988708,0.5912293939369476,-1.6207011673839393,9.19635618843394
basmati,41.59247589111328,236.03639221191406,6488.5,449.9726505279541,0.4027002849689887,0.17621213195705623,67.63930138747286,10080.197969563806,0.9034532789771645,-1.1497290327173044,8.943257561596294
basmati,47.268768310546875,220.22108459472656,7704.5,478.37467074394226,0.4230755920720456,0.21464233725637902,85.40078298193481,11487.512454459811,0.533307251676107,-1.68444852386232,9.076064247791399
basmati,38.861000061035156,207.52842712402344,5909.0,435.8132710456848,0.3909515615898542,0.1872562742347148,62.29789708755932,9063.582281797173,0.9880692821547449,-0.9623544327078357,8.8650627946969
basmati,45.315391540527344,207.44393920898438,6891.0,439.90663480758667,0.44747738304439344,0.21844644733088803,76.86753957221649,11882.551576695947,0.7883139952008765,-1.356714323255839,8.98131211261549
basmati,36.693538665771484,244.2025146484375,6412.5,480.6589412689209,0.34878933030579384,0.15025864380879447,74.82653411038739,10848.29431332675,0.7612403617412139,-1.3897266884674464,8.921614755775652
basmati,43.64544677734375,178.69564819335938,5838.5,399.2619733810425,0.4602515403196899,0.24424459811196278,65.77347958084418,9540.79258233968,0.9135654808805755,-1.1151811450848295,8.845773134169251
basmati,44.46275329589844,235.59030151367188,7703.5,497.20309841632843,0.39158883275397915,0.18872913277933964,88.36100151005894,11671.591486083536,0.4833782265857066,-1.7282464464658105,9.073963420278167
basmati,46.74180221557617,222.69924926757812,7592.5,471.17871272563934,0.4297573786263828,0.20988756077670856,86.3982944083729,11564.072973154527,0.5117782525104756,-1.7107189349586935,9.05734324462226
basmati,43.20461654663086,205.8903045654297,6705.5,439.9482653141022,0.43534926099061594,0.20984289006625323,67.98461130273282,9766.409420922142,0.8590793008078045,-1.219695787335559,8.971643857923405
basmati,43.339298248291016,184.5140838623047,6097.0,406.700572013855,0.4632084705342129,0.23488341562389006,63.22103129925692,9347.089807628157,0.9760549062656575,-1.0107712748806525,8.893529596615426
basmati,48.26817321777344,194.8404541015625,7003.0,435.07820761203766,0.4648997674686966,0.2477317836295597,71.02022452277988,10253.599687067921,0.8123759514685435,-1.3036716279782403,9.006029851264532
basmati,43.40330123901367,209.3294677734375,6986.0,448.39191579818726,0.43663937572717537,0.20734443984728487,69.94534673885022,10165.643399546781,0.8311307162403251,-1.285189376597323,9.00862705595378
basmati,51.88724899291992,198.64822387695312,7589.5,438.88433861732483,0.49513412844659366,0.26120167590856475,77.25576682619756,11107.843780071014,0.7144853214729853,-1.4556038373102047,9.071231261156505
basmati,43.11591720581055,193.34181213378906,6103.0,404.7594465017319,0.4681222106614734,0.22300358484265734,70.48867549347689,10619.714152273522,0.872162862510397,-1.1959970523581807,8.871490312419109
basmati,43.62068557739258,230.66090393066406,7639.5,503.5706285238266,0.37857681800325416,0.18911174297012562,87.61830607761777,11611.80368734298,0.4945390595216886,-1.7206152315687646,9.065410613502209
basmati,39.8903923034668,218.2523193359375,6386.5,456.65894174575806,0.384847658657602,0.1827719055854195,72.53448359189986,10520.510567201061,0.8009039480622668,-1.3124566168916163,8.916369798262537
basmati,51.964012145996094,212.4988555908203,8406.5,480.09039986133575,0.45833079472826177,0.2445378446934134,91.72706516279283,12268.131497715787,0.4545242971907308,-1.7555789436099674,9.150507794861927
basmati,42.71308135986328,190.562744140625,6251.0,418.877197265625,0.4476987944698161,0.22414182558340648,65.20770848573518,9422.698856087662,0.9100508806807723,-1.1400132187631482,8.910069552850917
basmati,37.534881591796875,191.2364501953125,5495.5,415.9137740135193,0.3992183262878297,0.19627472458028775,63.29300263132248,9661.432568715421,1.0155102940997176,-0.9256396302730949,8.795288695822746
jasmine,46.770816802978516,149.88880920410156,5258.0,350.19090509414673,0.5387914810390838,0.31203674944999615,57.06684311838306,8468.37815952399,1.093524745647673,-0.7825499111590282,8.760389967161876
jasmine,47.18083572387695,154.55836486816406,5535.5,364.6345566511154,0.5231799232927447,0.30526225975618654,62.09043179587831,9141.513755358203,0.9862091419409367,-1.0028920624558415,8.798191026958062
jasmine,46.1241569519043,148.14511108398438,5074.5,346.3746703863144,0.5315093023474203,0.31134444204342476,54.45039740947895,7798.012233921155,1.1140311766452367,-0.731501976247706,8.737385874982996
jasmine,49.821372985839844,144.79396057128906,5343.5,346.0660148859024,0.5606834977952165,0.34408460676997904,60.034746216360894,9150.639894457225,1.0596567931228273,-0.8504557627041565,8.759153412611525
jasmine,43.01597213745117,153.2841033935547,4853.5,343.6639939546585,0.516412602167182,0.2806290488388629,52.99527104385485,7642.069916409437,1.1518307209957057,-0.6495252299545653,8.700656035047126
jasmine,50.24864196777344,144.7578887939453,5286.5,356.2081505060196,0.5235647457595018,0.34712195919974725,57.81424809975657,8279.673728135773,1.0334405349780085,-0.9088484472839924,8.757576788966889
jasmine,48.31978225708008,137.27752685546875,4873.0,319.788885474205,0.5987969017492415,0.3519861070046306,52.698395669771294,7845.574953782491,1.201228266790667,-0.5216980609611963,8.69730721909014
jasmine,61.124610900878906,201.9636993408203,9487.5,469.28635823726654,0.5413595385537319,0.302651472023837,81.71024748646559,10463.902238376493,0.5257397752217058,-1.699678458022876,9.278439530069303
jasmine,47.75560760498047,145.86790466308594,4917.0,340.16652035713196,0.5339823929552093,0.32738941246384917,60.88577294806951,10117.3037432067,1.1376667649748247,-0.6859368984036021,8.680456985217736
jasmine,49.897544860839844,150.9318389892578,5624.5,350.0315248966217,0.5768720070684571,0.3305965473884617,62.50033349213911,9522.267055629614,1.0139370387691258,-0.9493236325290906,8.807834709150544
jasmine,46.34366989135742,153.7804412841797,5088.0,348.6173130273819,0.5260888097766261,0.30136257578892167,55.125597628609675,8282.444494885716,1.1530778391760093,-0.6454140789917209,8.738006477873585
jasmine,49.7302360534668,145.36375427246094,5481.0,357.78888499736786,0.5380417500689125,0.34210891361718326,59.77111833923276,8818.241834939883,1.0327128623899071,-0.9109133534397085,8.798507596837387
jasmine,46.29588317871094,157.51995849609375,5398.0,351.3624782562256,0.5494548117053976,0.2939048716157388,59.4610118628968,9285.523577219676,1.0997452725260406,-0.7725415167348211,8.776829305553663
jasmine,57.67700958251953,198.44981384277344,8459.5,451.86500465869904,0.5206395341268943,0.2906377610825854,89.77743929755398,12067.488590557758,0.47086664737717054,-1.7558349000777094,9.152824454853878
jasmine,45.784873962402344,158.51234436035156,5616.0,364.93607223033905,0.5299115386034885,0.2888410624873355,65.55157437567861,9990.333313827725,0.9546984783010981,-1.0688313857349445,8.799971952565256
jasmine,45.633827209472656,148.5431365966797,5029.0,337.9310222864151,0.5533951841175714,0.307209260925844,59.57765973000634,9673.54656655881,1.1479857254069943,-0.6581573424477436,8.714424944367869
jasmine,43.48221969604492,145.5451202392578,4840.0,333.33809328079224,0.5473754709789752,0.2987542256625687,55.4883617274168,8620.130015105287,1.1775766547616415,-0.5854206043733488,8.6802065749053
jasmine,45.685123443603516,156.93272399902344,5393.0,355.01933240890503,0.5376953470374595,0.2911127920260137,60.04161888379205,9233.349424214077,1.0717323377620087,-0.8296701530613655,8.774471841343459
jasmine,46.9487190246582,157.9884490966797,5548.5,357.1198379993439,0.546710610318385,0.29716551616965575,60.35038313241252,8678.398242934865,0.9905137416485842,-0.9983043537727663,8.801170531124262
jasmine,45.20962905883789,151.95486450195312,5211.5,347.60511898994446,0.5420012388988955,0.2975201169572087,56.954449929133474,8359.264627698252,1.0877809662522042,-0.7856969965092109,8.752077870200726
jasmine,46.05820083618164,147.16705322265625,5129.0,340.30865585803986,0.5565402410423717,0.31296543504542373,58.290909985727644,8896.5830715623,1.0945961921650036,-0.7840957013955809,8.729867497021402
jasmine,47.97779083251953,152.79559326171875,5450.5,359.2619730234146,0.5306689858513584,0.31399983342673954,58.846857422352656,8367.221399392976,1.0086398404215013,-0.9597609827223628,8.790841031027416
jasmine,45.12436294555664,155.9246826171875,5360.0,357.5046137571335,0.5270008938689744,0.2893984594879182,61.313828252716604,9624.627687421604,1.0697941674587808,-0.8334220148503069,8.76693645732262
jasmine,48.37017059326172,142.1005859375,5057.5,339.23758828639984,0.5522526663188013,0.3403938855997141,56.85280630046855,8455.278952098757,1.0955285939894395,-0.7805486546291154,8.719156324135517
jasmine,45.687355041503906,140.7056121826172,4881.0,328.3919166326523,0.5687661674108877,0.32470172534559455,56.40892605279065,8630.448435336662,1.144560516419769,-0.6651619078345523,8.687724242418154
jasmine,49.140625,136.46484375,5145.5,326.29141068458557,0.607331998603699,0.36009732360097324,57.734151229287846,8779.892128087204,1.1074116558463465,-0.7513438924497189,8.735409209753989
jasmine,44.72578430175781,153.84564208984375,4990.0,336.475177526474,0.5538655430664489,0.29071856501231647,54.574647213585266,8363.925461039142,1.185686384508728,-0.5698203286409207,8.716499672741536
jasmine,58.65850067138672,213.0108642578125,9468.5,486.2325359582901,0.5032722859600813,0.2753779760284472,97.38222045574987,12000.16935532395,0.2989612132395144,-1.8904850794215564,9.25879744937481
jasmine,43.789127349853516,155.86245727539062,5139.0,348.04877066612244,0.5330994978308765,0.2809472410182991,55.85400555225065,8023.895649729893,1.0865048639524797,-0.7840297580893623,8.739315379005017
jasmine,61.880008697509766,173.14422607421875,8149.5,427.06096255779266,0.5615146336915872,0.35738996385004906,78.52497816230606,10923.950969203173,0.6531681836704872,-1.553114429849963,9.134270780070638
jasmine,48.4846305847168,154.4813690185547,5444.0,342.6173117160797,0.58278635411273,0.313854226517719,65.77993323980456,10860.541430811661,1.0402188920493196,-0.901477029382574,8.769698870289147
jasmine,48.62542724609375,150.66299438476562,5582.0,347.01933348178864,0.5824952035088901,0.3227430029826258,61.174041436205115,9345.324026631075,1.0421996207707835,-0.8902474949121344,8.808821798520125
jasmine,60.11869812011719,195.76829528808594,8973.0,456.8771963119507,0.5401925217432105,0.3070910845479273,83.91423133854937,10457.941300958113,0.47109633123425154,-1.7462187555512474,9.21830255555657
jasmine,44.69145965576172,147.65875244140625,5040.5,344.29141068458557,0.5343565125776433,0.30266718983350566,47.29992467988953,5677.036783825611,1.0915664098802484,-0.7669427837721057,8.749339362361527
jasmine,48.19761276245117,166.7615509033203,6151.5,382.4335458278656,0.5285413042015524,0.2890211352759225,65.72484928409948,9431.919676409085,0.8909278354950545,-1.1807706857606646,8.889464066201823
jasmine,45.05929946899414,156.0614013671875,5236.0,356.391916513443,0.5180286886291153,0.2887280203448694,59.9187152076457,9135.21857628911,1.0677241001780131,-0.8337497366129281,8.749136501044708
jasmine,42.91046142578125,150.0027618408203,4906.0,339.48022878170013,0.5349441413381298,0.286064475741566,54.37071729112402,7975.640619180945,1.138851622747692,-0.6744896463068764,8.696762516360694
jasmine,60.90924072265625,204.57749938964844,9327.0,464.35742485523224,0.5435594525667585,0.29773186642899324,90.38454847382572,12853.391976970728,0.5196190231890835,-1.7154818995777863,9.249474543979575
jasmine,43.46977615356445,147.44898986816406,4854.0,338.99494767189026,0.5307905531639668,0.29481230215569,56.02320867538259,8464.787441493194,1.1312364250859575,-0.6994187174392144,8.682132929675445
jasmine,46.80606460571289,137.15476989746094,4832.5,321.8650047779083,0.5861843329121895,0.34126457753314626,57.66678285116765,9293.915555984666,1.1866212959696132,-0.5402185577089851,8.67706418518824
jasmine,63.84148406982422,195.97264099121094,9335.5,460.35028648376465,0.5535675344995215,0.3257673303116194,87.6160571123158,12729.356710940623,0.5721635394875636,-1.6588116141753233,9.253262186641539
jasmine,57.70382308959961,159.04347229003906,7118.5,381.7472548484802,0.6138277355522725,0.3628179280716925,73.90034409164163,11043.516354687996,0.7944325762352057,-1.3507186443374544,9.008567362989176
jasmine,47.418460845947266,146.8388671875,5353.0,353.4213533401489,0.5385444272563885,0.3229285389773415,56.247961005742965,7970.708458875174,1.0576284326206016,-0.858940075571351,8.778988561532632
jasmine,46.27900314331055,144.6839141845703,5197.0,341.9898945093155,0.5583879457797584,0.3198628085515669,55.99705541610349,8258.438251611335,1.1096912230075142,-0.7456815245534991,8.75008170680946
jasmine,42.5109748840332,160.52267456054688,5087.5,354.37467074394226,0.5090834056804886,0.2648284736122975,60.174276650966064,9918.321353112735,1.1531119793949367,-0.6425574055604248,8.723269557792305
jasmine,41.44472885131836,160.27728271484375,4969.0,353.98989498615265,0.49830716425381283,0.2585814293161837,53.047180043383946,7530.764240223748,1.1371546187904216,-0.6769022011450363,8.723206110264139
jasmine,50.22311782836914,130.08114624023438,4954.5,313.7228697538376,0.6325827409923708,0.3860906770887219,59.159666852876946,9259.166015307226,1.1088950376104707,-0.7455235659029062,8.691522121723679
jasmine,50.17560958862305,134.70013427734375,4915.5,319.5462443828583,0.6049369733758939,0.37249858626950505,54.174374452341546,8235.182912604017,1.1887933806567303,-0.5559423933500667,8.700595672208001
jasmine,56.88752746582031,184.2196044921875,7867.0,412.7005732059479,0.5804286886749159,0.3088027879694684,78.73417246696954,11588.394221314313,0.7113475456389367,-1.473997184490493,9.100474981209612
jasmine,45.234214782714844,158.58868408203125,5353.0,356.9360725879669,0.5279906428197501,0.2852297756586283,57.49038956180143,8724.623662491464,1.1075172412951173,-0.7528122101023169,8.776677315582305
jasmine,61.78212356567383,207.5941162109375,9780.0,491.64674961566925,0.5084431190326001,0.2976101861331016,91.01678637046935,10922.965560876863,0.34376406344138205,-1.8560093084428797,9.293670313365048
jasmine,5.192129135131836,18.696157455444336,15.0,45.79898953437805,0.08986474174925065,0.2777110295260101,55.89182328533073,7496.7997207908375,1.1366481856925836,-0.5680800520971059,8.83070198084186
jasmine,47.87326431274414,144.3373565673828,5216.5,339.68838024139404,0.5681037989076311,0.33167618869613197,61.99523740098168,10121.848546108045,1.0995805103414344,-0.7732943005947193,8.736573050162304
jasmine,46.68682861328125,165.45614624023438,5772.5,376.57568204402924,0.5115278254666334,0.2821704099495598,62.14416186595476,9247.101787727815,0.9959871802938772,-0.9845703695337122,8.837977583491638
jasmine,47.60914993286133,144.33889770507812,5296.5,334.6934325695038,0.5941614344592083,0.32984282608378507,59.090822323805696,8529.361319798994,1.0169804413806627,-0.9441770174666093,8.755695201472976
jasmine,48.70733642578125,145.9253692626953,5332.0,349.2792192697525,0.5492303267112376,0.33378251274525234,59.58830168310516,8890.85312582174,1.042776544708631,-0.8929965443092991,8.76132589932838
jasmine,47.508262634277344,159.93360900878906,5626.0,361.42135322093964,0.5412301437429619,0.2970499004475448,61.403081797235025,9037.245695187627,0.9975322129761418,-0.9803385975036005,8.813271969820779
jasmine,50.87517166137695,153.17115783691406,5976.5,355.0365779399872,0.595813844023008,0.3321458973075419,64.45583177753758,8926.2989482543,0.8714232827898865,-1.2171943627650355,8.857509518401702
jasmine,48.33107376098633,143.05764770507812,5085.0,337.13708317279816,0.5621960256485494,0.337843341731885,55.011392217783694,7937.627379217722,1.100664706773433,-0.769655865135729,8.729973828326802
jasmine,51.857666015625,141.19500732421875,5531.5,340.57568085193634,0.5992741074506808,0.3672769101286063,60.48152152545705,8720.896601734497,0.9924656475208798,-0.9864736955415179,8.793179463867093
jasmine,45.246456146240234,148.7597198486328,5111.5,340.97770369052887,0.5524669032625288,0.3041579816920856,56.880355699272435,8146.431117739283,1.059743068653408,-0.8485648443712299,8.733884264184727
jasmine,51.857666015625,141.19500732421875,5531.5,340.57568085193634,0.5992741074506808,0.3672769101286063,60.48152152545705,8720.896601734497,0.9924656475208798,-0.9864736955415179,8.793179463867093
jasmine,44.35976028442383,149.9657745361328,4875.0,331.7888865470886,0.5564944200821892,0.2957992276680155,55.62890934283452,8548.950227195266,1.166055900454475,-0.6177490365843763,8.692978099169068
jasmine,47.24876403808594,142.15081787109375,5007.5,332.40916097164154,0.5694883625201278,0.33238474984317296,51.62995349777598,6882.696921227115,1.087490708036266,-0.7978654077293439,8.719821092549866
jasmine,45.696563720703125,150.46192932128906,5178.0,347.7644990682602,0.5380237146742822,0.3037084791271346,61.17930512165105,10251.36319190567,1.1454223290413663,-0.670202977003771,8.736256584786995
jasmine,48.355690002441406,136.62306213378906,4848.5,312.066015124321,0.6256397204390152,0.35393504762094097,57.50526315789474,8729.890625656699,1.1047536691431508,-0.7608845305243532,8.673134669954898
jasmine,44.69525909423828,141.70333862304688,4839.0,328.7939372062683,0.5624939874412271,0.3154142981283926,57.431228484817346,8785.131259277958,1.1190066410210793,-0.7250832023623603,8.677401057328462
jasmine,43.79270935058594,154.63082885742188,5086.5,353.26197278499603,0.5121947622546108,0.2832081395034442,56.386669921875,8393.23432426214,1.1147680863547058,-0.7316923851637558,8.737399329260548
jasmine,56.23417282104492,193.9984588623047,8272.5,475.9726493358612,0.45886258187525314,0.2898691729348146,82.08492345484055,10690.28809002024,0.551839778618902,-1.6525404687432321,9.148380882677117
jasmine,52.38473892211914,146.08309936523438,5315.5,347.8305172920227,0.5521011111893498,0.3585954785306666,56.60877899175772,8279.390553559933,1.0873305710491459,-0.7924812669841579,8.769179612886772
jasmine,45.09675216674805,146.0150604248047,4917.5,336.29141116142273,0.5464150860670797,0.3088500051675979,54.169143978415505,8078.212940473999,1.165495846000835,-0.616431247178058,8.706747374594599
jasmine,40.128822326660156,171.4330291748047,5179.5,381.46298384666443,0.44729382051558497,0.23407871003517122,54.48702557073309,7904.804919814678,1.133536782625047,-0.6723747264614266,8.76583024431571
jasmine,56.83562088012695,200.1617889404297,8446.5,460.0315251350403,0.5015467980701102,0.28394840584204534,81.99133919338159,10649.202742984226,0.5380195336193649,-1.6836581765589111,9.163749929149077
jasmine,53.53722381591797,147.98016357421875,5845.5,346.89444231987,0.6104313715241751,0.3617864889645606,63.13254198886864,8794.535011057873,0.8986808118077917,-1.1710921754701373,8.837578509949758
jasmine,58.7526741027832,189.79751586914062,8583.0,457.16146755218506,0.5160713387521643,0.30955449460830303,83.38822298740357,10508.044505855869,0.48611190294275064,-1.7403848706433704,9.178357082686839
jasmine,45.56732177734375,142.09085083007812,4870.0,331.7644993066788,0.5560053889006795,0.32069145558031914,54.87542206319609,8097.994458667554,1.1356961593723471,-0.684872097530175,8.693888721212826
jasmine,42.596561431884766,155.66143798828125,5066.0,351.6223638057709,0.5148990269673651,0.2736487725051826,58.22861998300595,8790.499139910917,1.08735129459852,-0.7939732981009406,8.72189775520221
jasmine,53.10531997680664,137.07217407226562,5348.0,343.1370829343796,0.5707763274294261,0.38742596983111294,59.59390589846425,8921.275516026359,1.0476315602783843,-0.8767678906329359,8.76171040773227
jasmine,45.50078201293945,147.11453247070312,5132.0,342.04877030849457,0.551214260673022,0.3092881529022337,59.183021582733815,9512.434416769318,1.1393422205836665,-0.6812733175593024,8.731224576233764
jasmine,44.33795166015625,150.31097412109375,4962.0,339.7888835668564,0.5400678080126345,0.29497481417715143,54.381733253826276,7897.458235198973,1.1302540907000893,-0.6973050891472141,8.714072002688518
jasmine,45.54458999633789,158.60760498046875,5402.5,362.3502858877182,0.5170677163118651,0.2871526242511911,61.08623975605108,9525.153797695903,1.0704681427652272,-0.82369177576048,8.778250246287488
jasmine,55.90546417236328,202.87051391601562,8697.5,467.119837641716,0.500896132971477,0.2755721523705857,81.13847568777992,11226.076673812106,0.6169525743302501,-1.5870943731657767,9.195776281387026
jasmine,44.26993942260742,141.57855224609375,4817.0,333.5046144723892,0.5442304231077296,0.31268817713050784,59.17654190028792,9642.328533922237,1.159312976363299,-0.6277878961981509,8.670710456067656
jasmine,45.56169128417969,140.27264404296875,4887.5,333.6051186323166,0.5518629311273511,0.32480810207172744,60.196916679344795,9746.288978778544,1.1293150103802225,-0.7013387770184956,8.681755849058865
jasmine,45.38182067871094,172.10382080078125,5743.5,374.91882717609406,0.5134663528939512,0.2636886297326464,63.15861903620235,9349.273329572197,0.9704661035657726,-1.034038374291316,8.827077637489248
jasmine,55.682464599609375,186.92922973632812,7862.0,426.45079123973846,0.5432566540107919,0.29787992321025414,82.22457665083773,11329.905976043787,0.5864293459844618,-1.6395933152887894,9.088833083984122
jasmine,52.52629852294922,140.72291564941406,5336.0,338.9949470758438,0.5834978165724861,0.3732604478847573,57.4012843416542,8432.104385391169,1.0670235217890955,-0.8430130003292229,8.763383221869276
jasmine,65.17982482910156,182.46580505371094,8992.5,438.71781718730927,0.5871103897373988,0.3572166566218537,90.85935430463576,12786.198347927448,0.5032451802005363,-1.7319662267814928,9.212578968053455
jasmine,46.17033004760742,141.80923461914062,5011.5,339.11983835697174,0.547609792392458,0.3255805601913573,58.04450196625019,8940.861278074677,1.114832335234259,-0.7362308074400494,8.711433401856619
jasmine,44.33087158203125,146.18890380859375,4993.5,339.72286915779114,0.5437075348758129,0.30324375124991704,53.647994999519184,7964.45052271331,1.1657006468345088,-0.622071365119147,8.721090746067476
jasmine,47.6752815246582,148.8158416748047,5290.0,346.16652047634125,0.5547475725963118,0.3203642904418682,62.69595536959554,9787.13818049293,1.0315593727436418,-0.9197367971591173,8.74700195982317
jasmine,49.22488784790039,147.34849548339844,5350.0,359.4457378387451,0.5203516900699854,0.33407119418770376,56.554577124056514,8044.973942181346,1.0576706576947885,-0.8575455899704161,8.777892294691695
jasmine,47.02439880371094,136.9521026611328,4823.5,320.2325350046158,0.5910731618093653,0.34336383224480804,54.776020025031286,8215.8098580021,1.1598525978958083,-0.6289409253242577,8.689837115440048
jasmine,42.58586883544922,156.19482421875,4944.0,343.9066343307495,0.5252997792261154,0.2726458386086337,54.00297456744832,7864.6185028767,1.1392193580646102,-0.6785821695350234,8.709342546258481
jasmine,45.307159423828125,147.44065856933594,4953.5,367.2030979394913,0.4616462991586485,0.307290810170397,51.69543419003115,7245.376719807585,1.152612755367626,-0.6442775117744661,8.727769043498114
jasmine,46.139156341552734,153.32095336914062,5111.5,337.20309948921204,0.5649046028023935,0.3009318382626187,54.75098231827112,7824.693884103814,1.103756777403671,-0.7551418369264535,8.740614866766885
